var_type,var_name,order,factory,value,binary_value
z,"z[13,2]",13,2,-0.0,0
z,"z[13,3]",13,3,1.0,1
z,"z[13,6]",13,6,-0.0,0
z,"z[14,1]",14,1,-0.0,0
z,"z[14,3]",14,3,0.0,0
z,"z[14,6]",14,6,-0.0,0
z,"z[14,7]",14,7,1.0,1
z,"z[15,1]",15,1,0.0,0
z,"z[15,2]",15,2,-0.0,0
z,"z[15,3]",15,3,-0.0,0
z,"z[15,5]",15,5,0.0,0
z,"z[15,6]",15,6,1.0,1
z,"z[15,7]",15,7,0.0,0
z,"z[16,2]",16,2,1.0,1
z,"z[16,4]",16,4,-0.0,0
z,"z[16,5]",16,5,-0.0,0
z,"z[16,7]",16,7,-0.0,0
z,"z[17,2]",17,2,-0.0,0
z,"z[17,4]",17,4,-0.0,0
z,"z[17,5]",17,5,-0.0,0
z,"z[17,7]",17,7,0.0,0
z,"z[18,2]",18,2,-0.0,0
z,"z[18,4]",18,4,1.0,1
z,"z[18,6]",18,6,-0.0,0
z,"z[18,7]",18,7,0.0,0
z,"z[19,1]",19,1,0.0,0
z,"z[19,2]",19,2,-0.0,0
z,"z[19,3]",19,3,1.0,1
z,"z[19,5]",19,5,-0.0,0
z,"z[19,6]",19,6,-0.0,0
z,"z[20,1]",20,1,-0.0,0
z,"z[20,2]",20,2,-0.0,0
z,"z[20,3]",20,3,-0.0,0
z,"z[20,4]",20,4,-0.0,0
z,"z[20,6]",20,6,1.0,1
z,"z[20,7]",20,7,-0.0,0
z,"z[21,1]",21,1,1.0,1
z,"z[21,3]",21,3,-0.0,0
z,"z[21,4]",21,4,-0.0,0
z,"z[21,5]",21,5,-0.0,0
z,"z[21,6]",21,6,-0.0,0
z,"z[22,1]",22,1,0.0,0
z,"z[22,2]",22,2,0.0,0
z,"z[22,4]",22,4,-0.0,0
z,"z[22,5]",22,5,-0.0,0
z,"z[22,6]",22,6,-0.0,0
z,"z[22,7]",22,7,0.0,0
z,"z[23,1]",23,1,0.0,0
z,"z[23,3]",23,3,0.0,0
z,"z[23,4]",23,4,1.0,1
z,"z[23,5]",23,5,0.0,0
z,"z[23,6]",23,6,-0.0,0
z,"z[23,7]",23,7,0.0,0
z,"z[24,2]",24,2,-0.0,0
z,"z[24,4]",24,4,-0.0,0
z,"z[24,5]",24,5,-0.0,0
z,"z[24,7]",24,7,1.0,1
z,"z[25,1]",25,1,1.0,1
z,"z[25,2]",25,2,0.0,0
z,"z[25,3]",25,3,0.0,0
z,"z[25,4]",25,4,-0.0,0
z,"z[25,5]",25,5,0.0,0
z,"z[25,6]",25,6,-0.0,0
z,"z[26,1]",26,1,0.0,0
z,"z[26,2]",26,2,0.0,0
z,"z[26,3]",26,3,0.0,0
z,"z[26,4]",26,4,1.0,1
z,"z[26,5]",26,5,0.0,0
z,"z[26,6]",26,6,0.0,0
z,"z[26,7]",26,7,0.0,0
z,"z[27,1]",27,1,-0.0,0
z,"z[27,5]",27,5,-0.0,0
z,"z[27,6]",27,6,-0.0,0
z,"z[27,7]",27,7,-0.0,0
z,"z[28,1]",28,1,-0.0,0
z,"z[28,2]",28,2,-0.0,0
z,"z[28,3]",28,3,-0.0,0
z,"z[28,4]",28,4,-0.0,0
z,"z[28,6]",28,6,1.0,1
z,"z[29,1]",29,1,-0.0,0
z,"z[29,4]",29,4,-0.0,0
z,"z[29,6]",29,6,1.0,1
z,"z[29,7]",29,7,-0.0,0
z,"z[30,1]",30,1,0.0,0
z,"z[30,2]",30,2,0.0,0
z,"z[30,3]",30,3,0.0,0
z,"z[30,4]",30,4,-0.0,0
z,"z[30,5]",30,5,1.0,1
z,"z[30,6]",30,6,-0.0,0
z,"z[30,7]",30,7,0.0,0
z,"z[31,1]",31,1,1.0,1
z,"z[31,3]",31,3,0.0,0
z,"z[31,5]",31,5,-0.0,0
z,"z[31,6]",31,6,-0.0,0
z,"z[31,7]",31,7,0.0,0
z,"z[32,1]",32,1,1.0,1
z,"z[32,2]",32,2,0.0,0
z,"z[32,3]",32,3,0.0,0
z,"z[32,5]",32,5,0.0,0
z,"z[32,6]",32,6,0.0,0
z,"z[32,7]",32,7,0.0,0
z,"z[33,2]",33,2,0.0,0
z,"z[33,3]",33,3,0.0,0
z,"z[33,4]",33,4,1.0,1
z,"z[34,1]",34,1,-0.0,0
z,"z[34,2]",34,2,1.0,1
z,"z[34,3]",34,3,0.0,0
z,"z[34,4]",34,4,-0.0,0
z,"z[34,5]",34,5,0.0,0
z,"z[34,6]",34,6,-0.0,0
z,"z[35,1]",35,1,0.0,0
z,"z[35,2]",35,2,-0.0,0
z,"z[35,4]",35,4,-0.0,0
z,"z[35,7]",35,7,0.0,0
z,"z[36,1]",36,1,0.0,0
z,"z[36,2]",36,2,-0.0,0
z,"z[36,4]",36,4,1.0,1
z,"z[36,7]",36,7,0.0,0
z,"z[37,1]",37,1,0.0,0
z,"z[37,4]",37,4,-0.0,0
z,"z[37,5]",37,5,-0.0,0
z,"z[37,7]",37,7,-0.0,0
z,"z[38,1]",38,1,-0.0,0
z,"z[38,4]",38,4,1.0,1
z,"z[38,5]",38,5,-0.0,0
z,"z[38,7]",38,7,-0.0,0
z,"z[39,2]",39,2,1.0,1
z,"z[39,4]",39,4,-0.0,0
z,"z[39,5]",39,5,0.0,0
z,"z[39,6]",39,6,0.0,0
z,"z[39,7]",39,7,0.0,0
z,"z[40,1]",40,1,-0.0,0
z,"z[40,2]",40,2,-0.0,0
z,"z[40,4]",40,4,0.0,0
z,"z[40,5]",40,5,1.0,1
z,"z[40,6]",40,6,-0.0,0
z,"z[40,7]",40,7,0.0,0
z,"z[41,5]",41,5,1.0,1
z,"z[41,7]",41,7,-0.0,0
z,"z[42,2]",42,2,-0.0,0
z,"z[42,3]",42,3,1.0,1
z,"z[42,5]",42,5,-0.0,0
z,"z[42,7]",42,7,0.0,0
z,"z[43,1]",43,1,-0.0,0
z,"z[43,2]",43,2,0.0,0
z,"z[43,5]",43,5,-0.0,0
z,"z[43,6]",43,6,1.0,1
z,"z[43,7]",43,7,0.0,0
z,"z[44,1]",44,1,-0.0,0
z,"z[44,3]",44,3,0.0,0
z,"z[44,4]",44,4,-0.0,0
z,"z[44,5]",44,5,-0.0,0
z,"z[44,6]",44,6,-0.0,0
z,"z[44,7]",44,7,1.0,1
z,"z[45,1]",45,1,0.0,0
z,"z[45,3]",45,3,0.0,0
z,"z[45,4]",45,4,-0.0,0
z,"z[45,5]",45,5,-0.0,0
z,"z[45,7]",45,7,1.0,1
z,"z[46,2]",46,2,-0.0,0
z,"z[46,3]",46,3,-0.0,0
z,"z[46,4]",46,4,-0.0,0
z,"z[46,5]",46,5,1.0,1
z,"z[46,6]",46,6,-0.0,0
z,"z[46,7]",46,7,0.0,0
z,"z[47,2]",47,2,1.0,1
z,"z[47,3]",47,3,-0.0,0
z,"z[47,4]",47,4,-0.0,0
z,"z[47,6]",47,6,-0.0,0
z,"z[48,2]",48,2,0.0,0
z,"z[48,3]",48,3,-0.0,0
z,"z[48,4]",48,4,-0.0,0
z,"z[48,5]",48,5,-0.0,0
z,"z[48,7]",48,7,1.0,1
z,"z[49,1]",49,1,1.0,1
z,"z[49,3]",49,3,0.0,0
z,"z[49,6]",49,6,-0.0,0
z,"z[50,1]",50,1,-0.0,0
z,"z[50,3]",50,3,1.0,1
z,"z[50,5]",50,5,-0.0,0
z,"z[50,6]",50,6,0.0,0
z,"z[51,1]",51,1,0.0,0
z,"z[51,2]",51,2,-0.0,0
z,"z[51,3]",51,3,1.0,1
z,"z[51,4]",51,4,-0.0,0
z,"z[51,6]",51,6,-0.0,0
z,"z[52,1]",52,1,-0.0,0
z,"z[52,2]",52,2,-0.0,0
z,"z[52,3]",52,3,-0.0,0
z,"z[52,4]",52,4,-0.0,0
z,"z[52,5]",52,5,1.0,1
z,"z[52,7]",52,7,0.0,0
z,"z[53,1]",53,1,1.0,1
z,"z[53,2]",53,2,0.0,0
z,"z[53,3]",53,3,0.0,0
z,"z[53,4]",53,4,-0.0,0
z,"z[53,7]",53,7,0.0,0
z,"z[54,1]",54,1,1.0,1
z,"z[54,3]",54,3,-0.0,0
z,"z[54,4]",54,4,-0.0,0
z,"z[54,5]",54,5,-0.0,0
z,"z[54,6]",54,6,-0.0,0
z,"z[55,1]",55,1,1.0,1
z,"z[55,5]",55,5,-0.0,0
z,"z[55,6]",55,6,-0.0,0
z,"z[55,7]",55,7,-0.0,0
z,"z[56,1]",56,1,-0.0,0
z,"z[56,2]",56,2,1.0,1
z,"z[56,4]",56,4,-0.0,0
z,"z[56,5]",56,5,-0.0,0
z,"z[56,7]",56,7,-0.0,0
z,"z[57,1]",57,1,0.0,0
z,"z[57,2]",57,2,1.0,1
z,"z[57,4]",57,4,0.0,0
z,"z[58,3]",58,3,1.0,1
z,"z[58,4]",58,4,-0.0,0
z,"z[58,6]",58,6,-0.0,0
z,"z[58,7]",58,7,0.0,0
z,"z[59,1]",59,1,0.0,0
z,"z[59,3]",59,3,-0.0,0
z,"z[59,5]",59,5,-0.0,0
z,"z[59,6]",59,6,1.0,1
z,"z[59,7]",59,7,-0.0,0
z,"z[60,2]",60,2,-0.0,0
z,"z[60,5]",60,5,1.0,1
z,"z[60,7]",60,7,0.0,0
