factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,1,1,1.3,6.317667,6.317667,24.982916,0.0
1,1,2,6.317667,11.955417,11.955417,24.982916,0.0
1,1,3,11.955417,17.399946,17.399946,24.982916,0.0
1,1,4,17.399946,23.182916,23.182916,24.982916,0.0
1,10,1,6.317667,15.885439,15.885439,49.35177,0.0
1,10,2,15.885439,27.022479,27.022479,49.35177,0.0
1,10,3,27.022479,37.04161,37.04161,49.35177,0.0
1,10,4,37.04161,47.35177,47.35177,49.35177,0.0
1,22,1,34.321097,46.150416,46.150416,85.814055,10.114055
1,22,2,46.697243,59.384727,59.384727,85.814055,10.114055
1,22,3,59.384727,71.705841,71.705841,85.814055,10.114055
1,22,4,71.705841,84.814055,84.814055,85.814055,10.114055
1,23,1,15.885439,21.907091,21.907091,60.110545,3.810545
1,23,2,27.022479,33.417539,33.417539,60.110545,3.810545
1,23,3,37.04161,43.383021,43.383021,60.110545,3.810545
1,23,4,47.35177,54.010545,54.010545,60.110545,3.810545
1,27,1,21.907091,28.377054,28.377054,61.524673,0.0
1,27,2,33.417539,40.326449,40.326449,61.524673,0.0
1,27,3,43.383021,49.793491,49.793491,61.524673,0.0
1,27,4,54.010545,60.624673,60.624673,61.524673,0.0
1,32,1,28.377054,34.321097,34.321097,70.239707,0.0
1,32,2,40.326449,46.697243,46.697243,70.239707,0.0
1,32,3,49.793491,56.350092,56.350092,70.239707,0.0
1,32,4,60.624673,66.839707,66.839707,70.239707,0.0
2,5,1,35.482624,42.103947,42.103947,70.004028,0.0
2,5,2,43.368803,49.302463,49.302463,70.004028,0.0
2,5,3,59.528413,66.104028,66.104028,70.004028,0.0
2,7,1,47.074063,54.7217,54.7217,77.534849,0.0
2,7,2,54.7217,62.24353,62.24353,77.534849,0.0
2,7,3,66.104028,74.434849,74.434849,77.534849,0.0
2,9,1,12.387547,18.999863,18.999863,37.533285,0.0
2,9,2,18.999863,25.66542,25.66542,37.533285,0.0
2,9,3,26.282668,33.933285,33.933285,37.533285,0.0
2,11,1,42.103947,47.074063,47.074063,63.228413,0.0
2,11,2,49.302463,54.146874,54.146874,63.228413,0.0
2,11,3,54.146874,59.528413,59.528413,63.228413,0.0
2,13,1,5.4,12.387547,12.387547,29.082668,0.0
2,13,2,12.387547,18.760051,18.760051,29.082668,0.0
2,13,3,18.760051,26.282668,26.282668,29.082668,0.0
2,30,1,27.708962,35.482624,35.482624,57.382795,0.0
2,30,2,35.66857,43.368803,43.368803,57.382795,0.0
2,30,3,45.251111,53.682795,53.682795,57.382795,0.0
2,31,1,18.999863,27.708962,27.708962,48.751111,0.0
2,31,2,27.708962,35.66857,35.66857,48.751111,0.0
2,31,3,35.66857,45.251111,45.251111,48.751111,0.0
2,33,1,54.7217,62.8228,62.8228,88.052561,0.0
2,33,2,62.8228,70.717063,70.717063,88.052561,0.0
2,33,3,74.434849,82.852561,82.852561,88.052561,0.0
3,14,1,32.124795,43.098624,43.098624,66.435616,0.0
3,14,2,43.098624,52.25161,52.25161,66.435616,0.0
3,14,3,52.25161,61.635616,61.635616,66.435616,0.0
3,15,1,2.3,11.441793,11.441793,28.806418,0.0
3,15,2,11.441793,19.110411,19.110411,28.806418,0.0
3,15,3,19.110411,26.406418,26.406418,28.806418,0.0
3,19,1,11.6,21.533875,21.533875,44.129052,0.0
3,19,2,21.533875,30.783401,30.783401,44.129052,0.0
3,19,3,30.783401,40.029052,40.029052,44.129052,0.0
3,21,1,51.268151,65.352021,65.352021,93.971679,0.0
3,21,2,65.352021,78.081061,78.081061,93.971679,0.0
3,21,3,78.081061,89.971679,89.971679,93.971679,0.0
3,25,1,21.533875,32.124795,32.124795,52.29033,0.0
3,25,2,32.124795,41.460721,41.460721,52.29033,0.0
3,25,3,41.460721,50.39033,50.39033,52.29033,0.0
3,35,1,43.098624,51.268151,51.268151,69.875869,0.0
3,35,2,52.25161,58.680332,58.680332,69.875869,0.0
3,35,3,61.635616,68.475869,68.475869,69.875869,0.0
4,2,1,15.125572,20.531702,20.531702,49.581371,0.0
4,2,2,23.92311,31.008819,31.008819,49.581371,0.0
4,2,3,31.140227,36.718292,36.718292,49.581371,0.0
4,2,4,38.307152,44.081371,44.081371,49.581371,0.0
4,6,1,30.095304,38.487454,38.487454,74.400217,0.0
4,6,2,43.603602,53.923764,53.923764,74.400217,0.0
4,6,3,53.923764,62.752127,62.752127,74.400217,0.0
4,6,4,63.774565,72.400217,72.400217,74.400217,0.0
4,8,1,38.487454,49.780739,49.780739,98.605349,0.0
4,8,2,53.923764,68.635689,68.635689,98.605349,0.0
4,8,3,68.635689,80.958145,80.958145,98.605349,0.0
4,8,4,80.958145,92.605349,92.605349,98.605349,0.0
4,12,1,20.531702,30.095304,30.095304,69.374565,0.774565
4,12,2,31.008819,43.603602,43.603602,69.374565,0.774565
4,12,3,43.603602,53.411768,53.411768,69.374565,0.774565
4,12,4,53.411768,63.774565,63.774565,69.374565,0.774565
4,16,1,8.0,15.125572,15.125572,39.807152,0.0
4,16,2,15.125572,23.92311,23.92311,39.807152,0.0
4,16,3,23.92311,31.140227,31.140227,39.807152,0.0
4,16,4,31.140227,38.307152,38.307152,39.807152,0.0
5,28,1,10.2,22.95589,22.95589,66.501403,0.201403
5,28,2,22.95589,36.793422,36.793422,66.501403,0.201403
5,28,3,36.793422,50.848031,50.848031,66.501403,0.201403
5,28,4,50.848031,63.901403,63.901403,66.501403,0.201403
