factory,order,machine,start_time,end_time,completion_time,delivery_time,delay_time
1,12,1,55.1,64.099243,64.099243,110.599289,0.0
1,12,2,64.099243,75.345808,75.345808,110.599289,0.0
1,12,3,75.345808,85.942973,85.942973,110.599289,0.0
1,12,4,85.942973,96.154677,96.154677,110.599289,0.0
1,12,5,96.154677,104.699289,104.699289,110.599289,0.0
1,25,1,21.7,29.492799,29.492799,68.329335,0.0
1,25,2,29.492799,38.886124,38.886124,68.329335,0.0
1,25,3,38.886124,47.966294,47.966294,68.329335,0.0
1,25,4,47.966294,56.83858,56.83858,68.329335,0.0
1,25,5,56.83858,64.429335,64.429335,68.329335,0.0
1,39,1,37.1,46.810734,46.810734,91.48646,0.0
1,39,2,46.810734,57.738628,57.738628,91.48646,0.0
1,39,3,57.738628,67.846538,67.846538,91.48646,0.0
1,39,4,67.846538,78.37614,78.37614,91.48646,0.0
1,39,5,78.37614,87.88646,87.88646,91.48646,0.0
2,5,1,19.237428,27.31117,27.31117,44.866292,0.0
2,5,2,27.441715,35.721645,35.721645,44.866292,0.0
2,5,3,35.721645,43.166292,43.166292,44.866292,0.0
2,7,1,91.339065,98.533114,98.533114,120.866606,0.0
2,7,2,102.333323,109.673177,109.673177,120.866606,0.0
2,7,3,112.751854,119.366606,119.366606,120.866606,0.0
2,8,1,27.31117,32.549987,32.549987,53.282265,0.0
2,8,2,35.721645,41.18051,41.18051,53.282265,0.0
2,8,3,43.166292,47.882265,47.882265,53.282265,0.0
2,14,1,13.165995,19.237428,19.237428,37.712053,0.0
2,14,2,21.590053,27.441715,27.441715,37.712053,0.0
2,14,3,28.958949,34.312053,34.312053,37.712053,0.0
2,17,1,46.906793,54.259625,54.259625,73.129898,0.0
2,17,2,56.11363,63.197793,63.197793,73.129898,0.0
2,17,3,63.197793,70.129898,70.129898,73.129898,0.0
2,18,1,64.758716,70.669524,70.669524,91.464954,0.0
2,18,2,74.429426,80.816657,80.816657,91.464954,0.0
2,18,3,83.636274,89.364954,89.364954,91.464954,0.0
2,20,1,40.51549,46.906793,46.906793,66.182544,0.0
2,20,2,49.335413,56.11363,56.11363,66.182544,0.0
2,20,3,56.991273,62.982544,62.982544,66.182544,0.0
2,29,1,54.259625,64.758716,64.758716,91.036274,0.0
2,29,2,64.758716,74.429426,74.429426,91.036274,0.0
2,29,3,74.429426,83.636274,83.636274,91.036274,0.0
2,30,1,79.626138,91.339065,91.339065,115.151854,0.0
2,30,2,91.339065,102.333323,102.333323,115.151854,0.0
2,30,3,102.333323,112.751854,112.751854,115.151854,0.0
2,33,1,98.533114,104.845397,104.845397,128.779388,0.0
2,33,2,109.673177,115.929081,115.929081,128.779388,0.0
2,33,3,119.366606,125.179388,125.179388,128.779388,0.0
2,36,1,32.549987,40.51549,40.51549,58.191273,0.0
2,36,2,41.18051,49.335413,49.335413,58.191273,0.0
2,36,3,49.335413,56.991273,56.991273,58.191273,0.0
2,38,1,4.7,13.165995,13.165995,30.558949,0.0
2,38,2,13.165995,21.590053,21.590053,30.558949,0.0
2,38,3,21.590053,28.958949,28.958949,30.558949,0.0
2,41,1,70.669524,79.626138,79.626138,101.268091,0.0
2,41,2,80.816657,90.074357,90.074357,101.268091,0.0
2,41,3,90.074357,98.768091,98.768091,101.268091,0.0
3,4,1,85.0,91.688239,91.688239,126.72339,0.0
3,4,2,93.212312,100.867571,100.867571,126.72339,0.0
3,4,3,104.727622,111.876421,111.876421,126.72339,0.0
3,4,4,115.366633,122.02339,122.02339,126.72339,0.0
3,6,1,47.592967,56.698493,56.698493,91.00755,0.0
3,6,2,59.127191,70.286738,70.286738,91.00755,0.0
3,6,3,70.286738,80.201733,80.201733,91.00755,0.0
3,6,4,80.201733,90.10755,90.10755,91.00755,0.0
3,9,1,37.303001,47.592967,47.592967,81.364981,0.0
3,9,2,47.592967,59.127191,59.127191,81.364981,0.0
3,9,3,59.127191,69.19453,69.19453,81.364981,0.0
3,9,4,69.19453,79.364981,79.364981,81.364981,0.0
3,11,1,11.5,19.801493,19.801493,48.666857,0.0
3,11,2,19.801493,28.743026,28.743026,48.666857,0.0
3,11,3,28.743026,37.239726,37.239726,48.666857,0.0
3,11,4,37.239726,45.866857,45.866857,48.666857,0.0
3,19,1,56.698493,65.135844,65.135844,101.511241,0.0
3,19,2,70.286738,79.535974,79.535974,101.511241,0.0
3,19,3,80.201733,89.764686,89.764686,101.511241,0.0
3,19,4,90.10755,98.811241,98.811241,101.511241,0.0
3,22,1,71.3,81.636174,81.636174,116.966633,0.0
3,22,2,81.636174,93.212312,93.212312,116.966633,0.0
3,22,3,93.212312,104.727622,104.727622,116.966633,0.0
3,22,4,104.727622,115.366633,115.366633,116.966633,0.0
3,26,1,28.6,37.303001,37.303001,70.870511,0.0
3,26,2,37.303001,47.163324,47.163324,70.870511,0.0
3,26,3,47.163324,56.096835,56.096835,70.870511,0.0
3,26,4,56.096835,64.370511,64.370511,70.870511,0.0
3,40,1,91.688239,98.303605,98.303605,132.179219,0.0
3,40,2,100.867571,107.937675,107.937675,132.179219,0.0
