var_type,var_name,order,factory,value,binary_value
x,x[1],1,,-0.0,0
x,x[2],2,,1.0,1
x,x[3],3,,0.0,0
x,x[4],4,,1.0,1
x,x[5],5,,1.0,1
x,x[6],6,,0.0,0
x,x[7],7,,1.0,1
x,x[8],8,,0.0,0
x,x[9],9,,1.0,1
x,x[10],10,,-0.0,0
x,x[11],11,,1.0,1
x,x[12],12,,1.0,1
x,x[13],13,,0.9999999999999989,1
x,x[14],14,,1.0,1
x,x[15],15,,1.0,1
x,x[16],16,,1.0,1
x,x[17],17,,0.0,0
x,x[18],18,,1.0,1
x,x[19],19,,1.0,1
x,x[20],20,,-0.0,0
x,x[21],21,,-0.0,0
x,x[22],22,,1.0000000000000002,1
x,x[23],23,,-0.0,0
x,x[24],24,,1.0,1
x,x[25],25,,1.0,1
x,x[26],26,,-0.0,0
x,x[27],27,,1.0,1
x,x[28],28,,0.999999999999998,1
x,x[29],29,,1.0,1
x,x[30],30,,1.0,1
x,x[31],31,,0.0,0
x,x[32],32,,1.0,1
x,x[33],33,,1.0000000000000016,1
x,x[34],34,,-0.0,0
x,x[35],35,,1.0,1
x,x[36],36,,1.0,1
x,x[37],37,,-0.0,0
x,x[38],38,,1.0,1
x,x[39],39,,1.0,1
x,x[40],40,,1.0,1
x,x[41],41,,1.0,1
x,x[42],42,,-1.1102230246251565e-16,0
x,x[43],43,,1.0,1
x,x[44],44,,1.0,1
x,x[45],45,,1.0,1
x,x[46],46,,1.0,1
x,x[47],47,,1.0,1
x,x[48],48,,0.0,0
x,x[49],49,,1.0,1
x,x[50],50,,1.0,1
z,"z[1,1]",1,1,0.0,0
z,"z[1,4]",1,4,-0.0,0
z,"z[1,5]",1,5,0.0,0
z,"z[2,3]",2,3,1.0,1
z,"z[2,5]",2,5,-0.0,0
z,"z[3,1]",3,1,0.0,0
z,"z[3,2]",3,2,0.0,0
z,"z[3,3]",3,3,-0.0,0
z,"z[3,4]",3,4,-0.0,0
z,"z[3,5]",3,5,-0.0,0
z,"z[4,1]",4,1,1.0,1
z,"z[4,3]",4,3,-0.0,0
z,"z[4,4]",4,4,-0.0,0
z,"z[4,5]",4,5,-0.0,0
z,"z[5,2]",5,2,-0.0,0
z,"z[5,3]",5,3,0.0,0
z,"z[5,4]",5,4,-0.0,0
z,"z[5,5]",5,5,1.0,1
z,"z[6,2]",6,2,0.0,0
z,"z[6,4]",6,4,-0.0,0
z,"z[6,5]",6,5,-0.0,0
z,"z[7,1]",7,1,-0.0,0
z,"z[7,3]",7,3,1.0,1
z,"z[7,5]",7,5,0.0,0
z,"z[8,2]",8,2,0.0,0
z,"z[8,3]",8,3,-0.0,0
z,"z[8,4]",8,4,0.0,0
z,"z[9,1]",9,1,-0.0,0
z,"z[9,2]",9,2,1.0,1
z,"z[9,3]",9,3,-0.0,0
z,"z[10,3]",10,3,0.0,0
z,"z[10,4]",10,4,-0.0,0
z,"z[11,1]",11,1,-0.0,0
z,"z[11,2]",11,2,1.0,1
z,"z[11,3]",11,3,-0.0,0
z,"z[11,4]",11,4,-0.0,0
z,"z[11,5]",11,5,0.0,0
z,"z[12,2]",12,2,1.0,1
z,"z[12,3]",12,3,-0.0,0
z,"z[12,5]",12,5,-0.0,0
z,"z[13,1]",13,1,-0.0,0
z,"z[13,2]",13,2,-0.0,0
z,"z[13,3]",13,3,0.0,0
z,"z[13,4]",13,4,1.0,1
z,"z[13,5]",13,5,-0.0,0
z,"z[14,1]",14,1,-0.0,0
z,"z[14,2]",14,2,-0.0,0
z,"z[14,3]",14,3,1.0,1
z,"z[14,5]",14,5,-0.0,0
z,"z[15,1]",15,1,-0.0,0
z,"z[15,2]",15,2,-0.0,0
z,"z[15,3]",15,3,1.0,1
z,"z[15,4]",15,4,-0.0,0
z,"z[15,5]",15,5,-0.0,0
z,"z[16,1]",16,1,0.0,0
z,"z[16,4]",16,4,1.0,1
z,"z[16,5]",16,5,-0.0,0
z,"z[17,2]",17,2,0.0,0
z,"z[17,3]",17,3,-0.0,0
z,"z[17,4]",17,4,0.0,0
z,"z[18,1]",18,1,0.0,0
z,"z[18,3]",18,3,1.0,1
z,"z[18,4]",18,4,-0.0,0
z,"z[19,1]",19,1,0.0,0
z,"z[19,3]",19,3,1.0,1
z,"z[19,5]",19,5,-0.0,0
z,"z[20,4]",20,4,-0.0,0
z,"z[20,5]",20,5,0.0,0
z,"z[21,1]",21,1,0.0,0
z,"z[21,2]",21,2,0.0,0
z,"z[21,3]",21,3,0.0,0
z,"z[21,4]",21,4,-0.0,0
z,"z[22,1]",22,1,-0.0,0
z,"z[22,2]",22,2,0.0,0
z,"z[22,4]",22,4,1.0,1
z,"z[23,1]",23,1,-0.0,0
z,"z[24,1]",24,1,-0.0,0
z,"z[24,2]",24,2,1.0,1
z,"z[24,5]",24,5,-0.0,0
z,"z[25,1]",25,1,0.0,0
z,"z[25,2]",25,2,0.0,0
z,"z[25,4]",25,4,1.0,1
z,"z[26,2]",26,2,0.0,0
z,"z[26,4]",26,4,-0.0,0
z,"z[26,5]",26,5,0.0,0
z,"z[27,1]",27,1,-0.0,0
z,"z[27,2]",27,2,-0.0,0
z,"z[27,3]",27,3,-0.0,0
z,"z[27,4]",27,4,0.0,0
z,"z[27,5]",27,5,1.0,1
z,"z[28,2]",28,2,-0.0,0
z,"z[28,4]",28,4,1.0,1
z,"z[28,5]",28,5,-0.0,0
z,"z[29,2]",29,2,-0.0,0
z,"z[29,3]",29,3,0.0,0
z,"z[29,4]",29,4,-0.0,0
z,"z[29,5]",29,5,1.0,1
z,"z[30,2]",30,2,0.0,0
z,"z[30,3]",30,3,-0.0,0
z,"z[30,5]",30,5,1.0,1
z,"z[31,1]",31,1,0.0,0
z,"z[31,3]",31,3,-0.0,0
z,"z[31,4]",31,4,-0.0,0
z,"z[31,5]",31,5,-0.0,0
z,"z[32,1]",32,1,-0.0,0
z,"z[32,2]",32,2,-0.0,0
z,"z[32,3]",32,3,1.0,1
z,"z[32,4]",32,4,-0.0,0
z,"z[32,5]",32,5,0.0,0
z,"z[33,1]",33,1,0.0,0
z,"z[33,4]",33,4,1.0000000000000016,1
z,"z[33,5]",33,5,-0.0,0
z,"z[34,2]",34,2,0.0,0
z,"z[34,3]",34,3,0.0,0
z,"z[34,4]",34,4,-0.0,0
z,"z[35,1]",35,1,1.0,1
z,"z[35,2]",35,2,-0.0,0
z,"z[35,3]",35,3,-0.0,0
z,"z[36,1]",36,1,0.0,0
z,"z[36,2]",36,2,0.0,0
z,"z[36,4]",36,4,1.0,1
z,"z[36,5]",36,5,0.0,0
z,"z[37,4]",37,4,-0.0,0
z,"z[37,5]",37,5,0.0,0
z,"z[38,2]",38,2,0.0,0
z,"z[38,3]",38,3,0.0,0
z,"z[38,4]",38,4,1.0,1
z,"z[38,5]",38,5,-0.0,0
z,"z[39,1]",39,1,0.0,0
z,"z[39,2]",39,2,-0.0,0
z,"z[39,3]",39,3,-0.0,0
z,"z[39,4]",39,4,1.0,1
z,"z[39,5]",39,5,-0.0,0
z,"z[40,1]",40,1,-0.0,0
z,"z[40,2]",40,2,0.0,0
z,"z[40,4]",40,4,1.0,1
z,"z[41,1]",41,1,-0.0,0
z,"z[41,3]",41,3,1.0,1
z,"z[41,5]",41,5,-0.0,0
z,"z[42,1]",42,1,0.0,0
z,"z[42,3]",42,3,-0.0,0
z,"z[42,4]",42,4,-0.0,0
z,"z[42,5]",42,5,-0.0,0
z,"z[43,1]",43,1,-0.0,0
z,"z[43,3]",43,3,-0.0,0
z,"z[43,5]",43,5,1.0,1
z,"z[44,1]",44,1,0.0,0
z,"z[44,3]",44,3,1.0,1
z,"z[44,4]",44,4,-0.0,0
z,"z[44,5]",44,5,-0.0,0
z,"z[45,2]",45,2,-0.0,0
z,"z[45,3]",45,3,-0.0,0
z,"z[45,5]",45,5,1.0,1
z,"z[46,1]",46,1,1.0,1
z,"z[46,2]",46,2,0.0,0
z,"z[46,4]",46,4,-0.0,0
z,"z[47,1]",47,1,1.0,1
z,"z[47,2]",47,2,-0.0,0
z,"z[47,3]",47,3,-0.0,0
