var_type,var_name,index_1,index_2,index_3,index_4,value
z,"z[26,4]",26,4,,,0.0
z,"z[26,5]",26,5,,,1.0
z,"z[27,1]",27,1,,,0.0
z,"z[27,2]",27,2,,,1.0
z,"z[27,3]",27,3,,,0.0
z,"z[27,4]",27,4,,,0.0
z,"z[27,5]",27,5,,,0.0
z,"z[28,1]",28,1,,,0.0
z,"z[28,2]",28,2,,,0.0
z,"z[28,3]",28,3,,,0.0
z,"z[28,4]",28,4,,,0.0
z,"z[28,5]",28,5,,,0.0
z,"z[29,1]",29,1,,,0.0
z,"z[29,2]",29,2,,,1.0
z,"z[29,3]",29,3,,,0.0
z,"z[29,4]",29,4,,,0.0
z,"z[29,5]",29,5,,,0.0
z,"z[30,1]",30,1,,,0.0
z,"z[30,2]",30,2,,,0.0
z,"z[30,3]",30,3,,,0.0
z,"z[30,4]",30,4,,,1.0
z,"z[30,5]",30,5,,,0.0
z,"z[31,1]",31,1,,,0.0
z,"z[31,2]",31,2,,,0.0
z,"z[31,3]",31,3,,,0.0
z,"z[31,4]",31,4,,,0.0
z,"z[31,5]",31,5,,,0.0
z,"z[32,1]",32,1,,,0.0
z,"z[32,2]",32,2,,,0.0
z,"z[32,3]",32,3,,,0.0
z,"z[32,4]",32,4,,,1.0
z,"z[32,5]",32,5,,,0.0
z,"z[33,1]",33,1,,,1.0
z,"z[33,2]",33,2,,,0.0
z,"z[33,3]",33,3,,,0.0
z,"z[33,4]",33,4,,,0.0
z,"z[33,5]",33,5,,,0.0
z,"z[34,1]",34,1,,,0.0
z,"z[34,2]",34,2,,,0.0
z,"z[34,3]",34,3,,,1.0
z,"z[34,4]",34,4,,,0.0
z,"z[34,5]",34,5,,,0.0
z,"z[35,1]",35,1,,,0.0
z,"z[35,2]",35,2,,,0.0
z,"z[35,3]",35,3,,,0.0
z,"z[35,4]",35,4,,,0.0
z,"z[35,5]",35,5,,,1.0
z,"z[36,1]",36,1,,,0.0
z,"z[36,2]",36,2,,,0.0
z,"z[36,3]",36,3,,,0.0
z,"z[36,4]",36,4,,,1.0
z,"z[36,5]",36,5,,,0.0
z,"z[37,1]",37,1,,,0.0
z,"z[37,2]",37,2,,,0.0
z,"z[37,3]",37,3,,,0.0
z,"z[37,4]",37,4,,,0.0
z,"z[37,5]",37,5,,,0.0
z,"z[38,1]",38,1,,,0.0
z,"z[38,2]",38,2,,,0.0
z,"z[38,3]",38,3,,,0.0
z,"z[38,4]",38,4,,,0.0
z,"z[38,5]",38,5,,,0.0
z,"z[39,1]",39,1,,,0.0
z,"z[39,2]",39,2,,,0.0
z,"z[39,3]",39,3,,,0.0
z,"z[39,4]",39,4,,,0.0
z,"z[39,5]",39,5,,,1.0
z,"z[40,1]",40,1,,,0.0
z,"z[40,2]",40,2,,,0.0
z,"z[40,3]",40,3,,,0.0
z,"z[40,4]",40,4,,,1.0
z,"z[40,5]",40,5,,,0.0
z,"z[41,1]",41,1,,,1.0
z,"z[41,2]",41,2,,,0.0
z,"z[41,3]",41,3,,,0.0
z,"z[41,4]",41,4,,,0.0
z,"z[41,5]",41,5,,,0.0
z,"z[42,1]",42,1,,,0.0
z,"z[42,2]",42,2,,,1.0
z,"z[42,3]",42,3,,,0.0
z,"z[42,4]",42,4,,,0.0
z,"z[42,5]",42,5,,,0.0
z,"z[43,1]",43,1,,,1.0
z,"z[43,2]",43,2,,,0.0
z,"z[43,3]",43,3,,,0.0
z,"z[43,4]",43,4,,,0.0
z,"z[43,5]",43,5,,,0.0
z,"z[44,1]",44,1,,,0.0
z,"z[44,2]",44,2,,,0.0
z,"z[44,3]",44,3,,,1.0
z,"z[44,4]",44,4,,,0.0
z,"z[44,5]",44,5,,,0.0
z,"z[45,1]",45,1,,,1.0
z,"z[45,2]",45,2,,,0.0
z,"z[45,3]",45,3,,,0.0
z,"z[45,4]",45,4,,,0.0
z,"z[45,5]",45,5,,,0.0
z,"z[46,1]",46,1,,,0.0
z,"z[46,2]",46,2,,,0.0
z,"z[46,3]",46,3,,,1.0
z,"z[46,4]",46,4,,,0.0
z,"z[46,5]",46,5,,,0.0
z,"z[47,1]",47,1,,,1.0
z,"z[47,2]",47,2,,,0.0
z,"z[47,3]",47,3,,,0.0
z,"z[47,4]",47,4,,,0.0
z,"z[47,5]",47,5,,,0.0
z,"z[48,1]",48,1,,,0.0
z,"z[48,2]",48,2,,,1.0
z,"z[48,3]",48,3,,,0.0
z,"z[48,4]",48,4,,,0.0
z,"z[48,5]",48,5,,,0.0
z,"z[49,1]",49,1,,,0.0
z,"z[49,2]",49,2,,,1.0
z,"z[49,3]",49,3,,,0.0
z,"z[49,4]",49,4,,,0.0
z,"z[49,5]",49,5,,,0.0
z,"z[50,1]",50,1,,,0.0
z,"z[50,2]",50,2,,,1.0
z,"z[50,3]",50,3,,,0.0
z,"z[50,4]",50,4,,,0.0
z,"z[50,5]",50,5,,,0.0
o,"o[1,1,1]",1,1,1,,42.49084339706076
o,"o[1,1,2]",1,1,2,,52.316912492771934
o,"o[1,1,3]",1,1,3,,64.50611066058576
o,"o[1,2,1]",1,2,1,,0.0
o,"o[1,2,2]",1,2,2,,0.0
o,"o[1,2,3]",1,2,3,,0.0
o,"o[1,2,4]",1,2,4,,0.0
o,"o[1,3,1]",1,3,1,,0.0
o,"o[1,3,2]",1,3,2,,0.0
o,"o[1,3,3]",1,3,3,,0.0
o,"o[1,4,1]",1,4,1,,0.0
o,"o[1,4,2]",1,4,2,,0.0
o,"o[1,4,3]",1,4,3,,0.0
o,"o[1,4,4]",1,4,4,,0.0
o,"o[1,4,5]",1,4,5,,0.0
o,"o[1,5,1]",1,5,1,,0.0
o,"o[1,5,2]",1,5,2,,0.0
o,"o[1,5,3]",1,5,3,,0.0
o,"o[1,5,4]",1,5,4,,0.0
o,"o[1,5,5]",1,5,5,,0.0
o,"o[2,1,1]",2,1,1,,0.0
o,"o[2,1,2]",2,1,2,,0.0
o,"o[2,1,3]",2,1,3,,0.0
o,"o[2,2,1]",2,2,1,,0.0
o,"o[2,2,2]",2,2,2,,0.0
o,"o[2,2,3]",2,2,3,,0.0
o,"o[2,2,4]",2,2,4,,0.0
o,"o[2,3,1]",2,3,1,,0.0
o,"o[2,3,2]",2,3,2,,0.0
o,"o[2,3,3]",2,3,3,,0.0
o,"o[2,4,1]",2,4,1,,0.0
o,"o[2,4,2]",2,4,2,,0.0
o,"o[2,4,3]",2,4,3,,0.0
o,"o[2,4,4]",2,4,4,,0.0
o,"o[2,4,5]",2,4,5,,0.0
o,"o[2,5,1]",2,5,1,,15.076490912847092
o,"o[2,5,2]",2,5,2,,24.656375409494554
o,"o[2,5,3]",2,5,3,,34.09336899798253
o,"o[2,5,4]",2,5,4,,43.243175277745635
o,"o[2,5,5]",2,5,5,,52.326493078902644
o,"o[3,1,1]",3,1,1,,0.0
o,"o[3,1,2]",3,1,2,,0.0
o,"o[3,1,3]",3,1,3,,0.0
o,"o[3,2,1]",3,2,1,,0.0
o,"o[3,2,2]",3,2,2,,0.0
o,"o[3,2,3]",3,2,3,,0.0
o,"o[3,2,4]",3,2,4,,0.0
o,"o[3,3,1]",3,3,1,,0.0
o,"o[3,3,2]",3,3,2,,0.0
o,"o[3,3,3]",3,3,3,,0.0
o,"o[3,4,1]",3,4,1,,0.0
o,"o[3,4,2]",3,4,2,,0.0
o,"o[3,4,3]",3,4,3,,0.0
o,"o[3,4,4]",3,4,4,,0.0
o,"o[3,4,5]",3,4,5,,0.0
o,"o[3,5,1]",3,5,1,,0.0
o,"o[3,5,2]",3,5,2,,0.0
o,"o[3,5,3]",3,5,3,,0.0
o,"o[3,5,4]",3,5,4,,0.0
o,"o[3,5,5]",3,5,5,,0.0
o,"o[4,1,1]",4,1,1,,0.0
o,"o[4,1,2]",4,1,2,,0.0
o,"o[4,1,3]",4,1,3,,0.0
o,"o[4,2,1]",4,2,1,,0.0
o,"o[4,2,2]",4,2,2,,0.0
o,"o[4,2,3]",4,2,3,,0.0
o,"o[4,2,4]",4,2,4,,0.0
o,"o[4,3,1]",4,3,1,,62.36210509099185
o,"o[4,3,2]",4,3,2,,73.23162273300807
o,"o[4,3,3]",4,3,3,,83.09999999999998
o,"o[4,4,1]",4,4,1,,0.0
o,"o[4,4,2]",4,4,2,,0.0
o,"o[4,4,3]",4,4,3,,0.0
o,"o[4,4,4]",4,4,4,,0.0
o,"o[4,4,5]",4,4,5,,0.0
o,"o[4,5,1]",4,5,1,,0.0
o,"o[4,5,2]",4,5,2,,0.0
o,"o[4,5,3]",4,5,3,,0.0
o,"o[4,5,4]",4,5,4,,0.0
o,"o[4,5,5]",4,5,5,,0.0
o,"o[5,1,1]",5,1,1,,0.0
o,"o[5,1,2]",5,1,2,,0.0
o,"o[5,1,3]",5,1,3,,0.0
o,"o[5,2,1]",5,2,1,,0.0
o,"o[5,2,2]",5,2,2,,0.0
o,"o[5,2,3]",5,2,3,,0.0
o,"o[5,2,4]",5,2,4,,0.0
o,"o[5,3,1]",5,3,1,,0.0
o,"o[5,3,2]",5,3,2,,0.0
o,"o[5,3,3]",5,3,3,,0.0
o,"o[5,4,1]",5,4,1,,0.0
o,"o[5,4,2]",5,4,2,,0.0
o,"o[5,4,3]",5,4,3,,0.0
o,"o[5,4,4]",5,4,4,,0.0
o,"o[5,4,5]",5,4,5,,0.0
o,"o[5,5,1]",5,5,1,,0.0
o,"o[5,5,2]",5,5,2,,0.0
o,"o[5,5,3]",5,5,3,,0.0
o,"o[5,5,4]",5,5,4,,0.0
o,"o[5,5,5]",5,5,5,,0.0
o,"o[6,1,1]",6,1,1,,0.0
o,"o[6,1,2]",6,1,2,,0.0
o,"o[6,1,3]",6,1,3,,0.0
o,"o[6,2,1]",6,2,1,,0.0
o,"o[6,2,2]",6,2,2,,0.0
o,"o[6,2,3]",6,2,3,,0.0
o,"o[6,2,4]",6,2,4,,0.0
o,"o[6,3,1]",6,3,1,,0.0
o,"o[6,3,2]",6,3,2,,0.0
o,"o[6,3,3]",6,3,3,,0.0
o,"o[6,4,1]",6,4,1,,0.0
o,"o[6,4,2]",6,4,2,,0.0
o,"o[6,4,3]",6,4,3,,0.0
o,"o[6,4,4]",6,4,4,,0.0
o,"o[6,4,5]",6,4,5,,0.0
o,"o[6,5,1]",6,5,1,,0.0
o,"o[6,5,2]",6,5,2,,0.0
o,"o[6,5,3]",6,5,3,,0.0
o,"o[6,5,4]",6,5,4,,0.0
o,"o[6,5,5]",6,5,5,,0.0
o,"o[7,1,1]",7,1,1,,0.0
o,"o[7,1,2]",7,1,2,,0.0
o,"o[7,1,3]",7,1,3,,0.0
o,"o[7,2,1]",7,2,1,,0.0
o,"o[7,2,2]",7,2,2,,0.0
o,"o[7,2,3]",7,2,3,,0.0
o,"o[7,2,4]",7,2,4,,0.0
o,"o[7,3,1]",7,3,1,,43.66574654796473
o,"o[7,3,2]",7,3,2,,56.12980127115334
o,"o[7,3,3]",7,3,3,,64.88325509107234
o,"o[7,4,1]",7,4,1,,0.0
o,"o[7,4,2]",7,4,2,,0.0
o,"o[7,4,3]",7,4,3,,0.0
o,"o[7,4,4]",7,4,4,,0.0
o,"o[7,4,5]",7,4,5,,0.0
o,"o[7,5,1]",7,5,1,,0.0
o,"o[7,5,2]",7,5,2,,0.0
o,"o[7,5,3]",7,5,3,,0.0
o,"o[7,5,4]",7,5,4,,0.0
o,"o[7,5,5]",7,5,5,,0.0
o,"o[8,1,1]",8,1,1,,0.0
o,"o[8,1,2]",8,1,2,,0.0
o,"o[8,1,3]",8,1,3,,0.0
o,"o[8,2,1]",8,2,1,,0.0
o,"o[8,2,2]",8,2,2,,0.0
o,"o[8,2,3]",8,2,3,,0.0
o,"o[8,2,4]",8,2,4,,0.0
o,"o[8,3,1]",8,3,1,,0.0
o,"o[8,3,2]",8,3,2,,0.0
o,"o[8,3,3]",8,3,3,,0.0
o,"o[8,4,1]",8,4,1,,0.0
o,"o[8,4,2]",8,4,2,,0.0
o,"o[8,4,3]",8,4,3,,0.0
o,"o[8,4,4]",8,4,4,,0.0
o,"o[8,4,5]",8,4,5,,0.0
o,"o[8,5,1]",8,5,1,,0.0
o,"o[8,5,2]",8,5,2,,0.0
o,"o[8,5,3]",8,5,3,,0.0
o,"o[8,5,4]",8,5,4,,0.0
o,"o[8,5,5]",8,5,5,,0.0
o,"o[9,1,1]",9,1,1,,0.0
o,"o[9,1,2]",9,1,2,,0.0
o,"o[9,1,3]",9,1,3,,0.0
o,"o[9,2,1]",9,2,1,,38.29999999999998
o,"o[9,2,2]",9,2,2,,48.14348528883139
o,"o[9,2,3]",9,2,3,,65.72127822241
o,"o[9,2,4]",9,2,4,,73.18861478902176
o,"o[9,3,1]",9,3,1,,0.0
o,"o[9,3,2]",9,3,2,,0.0
o,"o[9,3,3]",9,3,3,,0.0
o,"o[9,4,1]",9,4,1,,0.0
o,"o[9,4,2]",9,4,2,,0.0
o,"o[9,4,3]",9,4,3,,0.0
o,"o[9,4,4]",9,4,4,,0.0
o,"o[9,4,5]",9,4,5,,0.0
o,"o[9,5,1]",9,5,1,,0.0
o,"o[9,5,2]",9,5,2,,0.0
o,"o[9,5,3]",9,5,3,,0.0
o,"o[9,5,4]",9,5,4,,0.0
o,"o[9,5,5]",9,5,5,,0.0
o,"o[10,1,1]",10,1,1,,0.0
o,"o[10,1,2]",10,1,2,,0.0
o,"o[10,1,3]",10,1,3,,0.0
o,"o[10,2,1]",10,2,1,,0.0
o,"o[10,2,2]",10,2,2,,0.0
o,"o[10,2,3]",10,2,3,,0.0
o,"o[10,2,4]",10,2,4,,0.0
o,"o[10,3,1]",10,3,1,,0.0
o,"o[10,3,2]",10,3,2,,0.0
o,"o[10,3,3]",10,3,3,,0.0
o,"o[10,4,1]",10,4,1,,0.0
o,"o[10,4,2]",10,4,2,,0.0
o,"o[10,4,3]",10,4,3,,0.0
o,"o[10,4,4]",10,4,4,,0.0
o,"o[10,4,5]",10,4,5,,0.0
o,"o[10,5,1]",10,5,1,,0.0
o,"o[10,5,2]",10,5,2,,0.0
o,"o[10,5,3]",10,5,3,,0.0
o,"o[10,5,4]",10,5,4,,0.0
o,"o[10,5,5]",10,5,5,,0.0
o,"o[11,1,1]",11,1,1,,0.0
o,"o[11,1,2]",11,1,2,,0.0
o,"o[11,1,3]",11,1,3,,0.0
o,"o[11,2,1]",11,2,1,,0.0
o,"o[11,2,2]",11,2,2,,0.0
o,"o[11,2,3]",11,2,3,,0.0
o,"o[11,2,4]",11,2,4,,0.0
o,"o[11,3,1]",11,3,1,,0.0
o,"o[11,3,2]",11,3,2,,0.0
o,"o[11,3,3]",11,3,3,,0.0
o,"o[11,4,1]",11,4,1,,0.0
o,"o[11,4,2]",11,4,2,,0.0
o,"o[11,4,3]",11,4,3,,0.0
o,"o[11,4,4]",11,4,4,,0.0
o,"o[11,4,5]",11,4,5,,0.0
o,"o[11,5,1]",11,5,1,,0.0
o,"o[11,5,2]",11,5,2,,0.0
o,"o[11,5,3]",11,5,3,,0.0
o,"o[11,5,4]",11,5,4,,0.0
o,"o[11,5,5]",11,5,5,,0.0
o,"o[12,1,1]",12,1,1,,0.0
o,"o[12,1,2]",12,1,2,,0.0
o,"o[12,1,3]",12,1,3,,0.0
o,"o[12,2,1]",12,2,1,,0.0
o,"o[12,2,2]",12,2,2,,0.0
o,"o[12,2,3]",12,2,3,,0.0
o,"o[12,2,4]",12,2,4,,0.0
o,"o[12,3,1]",12,3,1,,0.0
o,"o[12,3,2]",12,3,2,,0.0
o,"o[12,3,3]",12,3,3,,0.0
o,"o[12,4,1]",12,4,1,,0.0
o,"o[12,4,2]",12,4,2,,0.0
o,"o[12,4,3]",12,4,3,,0.0
o,"o[12,4,4]",12,4,4,,0.0
o,"o[12,4,5]",12,4,5,,0.0
o,"o[12,5,1]",12,5,1,,0.0
o,"o[12,5,2]",12,5,2,,0.0
o,"o[12,5,3]",12,5,3,,0.0
o,"o[12,5,4]",12,5,4,,0.0
o,"o[12,5,5]",12,5,5,,0.0
o,"o[13,1,1]",13,1,1,,0.0
o,"o[13,1,2]",13,1,2,,0.0
o,"o[13,1,3]",13,1,3,,0.0
o,"o[13,2,1]",13,2,1,,66.67154987883114
o,"o[13,2,2]",13,2,2,,74.82094731182673
o,"o[13,2,3]",13,2,3,,83.92431940661179
o,"o[13,2,4]",13,2,4,,91.68842874760648
o,"o[13,3,1]",13,3,1,,0.0
o,"o[13,3,2]",13,3,2,,0.0
o,"o[13,3,3]",13,3,3,,0.0
o,"o[13,4,1]",13,4,1,,0.0
o,"o[13,4,2]",13,4,2,,0.0
o,"o[13,4,3]",13,4,3,,0.0
o,"o[13,4,4]",13,4,4,,0.0
o,"o[13,4,5]",13,4,5,,0.0
o,"o[13,5,1]",13,5,1,,0.0
o,"o[13,5,2]",13,5,2,,0.0
o,"o[13,5,3]",13,5,3,,0.0
o,"o[13,5,4]",13,5,4,,0.0
o,"o[13,5,5]",13,5,5,,0.0
o,"o[14,1,1]",14,1,1,,0.0
o,"o[14,1,2]",14,1,2,,0.0
o,"o[14,1,3]",14,1,3,,0.0
o,"o[14,2,1]",14,2,1,,0.0
o,"o[14,2,2]",14,2,2,,0.0
o,"o[14,2,3]",14,2,3,,0.0
o,"o[14,2,4]",14,2,4,,0.0
o,"o[14,3,1]",14,3,1,,0.0
o,"o[14,3,2]",14,3,2,,0.0
o,"o[14,3,3]",14,3,3,,0.0
o,"o[14,4,1]",14,4,1,,0.0
o,"o[14,4,2]",14,4,2,,0.0
o,"o[14,4,3]",14,4,3,,0.0
o,"o[14,4,4]",14,4,4,,0.0
o,"o[14,4,5]",14,4,5,,0.0
o,"o[14,5,1]",14,5,1,,0.0
o,"o[14,5,2]",14,5,2,,0.0
o,"o[14,5,3]",14,5,3,,0.0
o,"o[14,5,4]",14,5,4,,0.0
o,"o[14,5,5]",14,5,5,,0.0
o,"o[15,1,1]",15,1,1,,25.40435458206275
o,"o[15,1,2]",15,1,2,,34.53259952245091
o,"o[15,1,3]",15,1,3,,43.20327779834418
o,"o[15,2,1]",15,2,1,,0.0
o,"o[15,2,2]",15,2,2,,0.0
o,"o[15,2,3]",15,2,3,,0.0
o,"o[15,2,4]",15,2,4,,0.0
o,"o[15,3,1]",15,3,1,,0.0
o,"o[15,3,2]",15,3,2,,0.0
o,"o[15,3,3]",15,3,3,,0.0
o,"o[15,4,1]",15,4,1,,0.0
o,"o[15,4,2]",15,4,2,,0.0
o,"o[15,4,3]",15,4,3,,0.0
o,"o[15,4,4]",15,4,4,,0.0
o,"o[15,4,5]",15,4,5,,0.0
o,"o[15,5,1]",15,5,1,,0.0
o,"o[15,5,2]",15,5,2,,0.0
o,"o[15,5,3]",15,5,3,,0.0
o,"o[15,5,4]",15,5,4,,0.0
o,"o[15,5,5]",15,5,5,,0.0
o,"o[16,1,1]",16,1,1,,0.0
o,"o[16,1,2]",16,1,2,,0.0
o,"o[16,1,3]",16,1,3,,0.0
o,"o[16,2,1]",16,2,1,,49.42864451760866
o,"o[16,2,2]",16,2,2,,59.35567786476066
o,"o[16,2,3]",16,2,3,,70.95358043004111
o,"o[16,2,4]",16,2,4,,78.29377073572104
o,"o[16,3,1]",16,3,1,,0.0
o,"o[16,3,2]",16,3,2,,0.0
o,"o[16,3,3]",16,3,3,,0.0
o,"o[16,4,1]",16,4,1,,0.0
o,"o[16,4,2]",16,4,2,,0.0
o,"o[16,4,3]",16,4,3,,0.0
o,"o[16,4,4]",16,4,4,,0.0
o,"o[16,4,5]",16,4,5,,0.0
o,"o[16,5,1]",16,5,1,,0.0
o,"o[16,5,2]",16,5,2,,0.0
o,"o[16,5,3]",16,5,3,,0.0
o,"o[16,5,4]",16,5,4,,0.0
o,"o[16,5,5]",16,5,5,,0.0
o,"o[17,1,1]",17,1,1,,13.318120657296923
o,"o[17,1,2]",17,1,2,,23.616495184128304
o,"o[17,1,3]",17,1,3,,35.12745575745509
o,"o[17,2,1]",17,2,1,,0.0
o,"o[17,2,2]",17,2,2,,0.0
o,"o[17,2,3]",17,2,3,,0.0
o,"o[17,2,4]",17,2,4,,0.0
o,"o[17,3,1]",17,3,1,,0.0
o,"o[17,3,2]",17,3,2,,0.0
o,"o[17,3,3]",17,3,3,,0.0
o,"o[17,4,1]",17,4,1,,0.0
o,"o[17,4,2]",17,4,2,,0.0
o,"o[17,4,3]",17,4,3,,0.0
o,"o[17,4,4]",17,4,4,,0.0
o,"o[17,4,5]",17,4,5,,0.0
o,"o[17,5,1]",17,5,1,,0.0
o,"o[17,5,2]",17,5,2,,0.0
o,"o[17,5,3]",17,5,3,,0.0
o,"o[17,5,4]",17,5,4,,0.0
o,"o[17,5,5]",17,5,5,,0.0
o,"o[18,1,1]",18,1,1,,0.0
o,"o[18,1,2]",18,1,2,,0.0
o,"o[18,1,3]",18,1,3,,0.0
o,"o[18,2,1]",18,2,1,,0.0
o,"o[18,2,2]",18,2,2,,0.0
o,"o[18,2,3]",18,2,3,,0.0
o,"o[18,2,4]",18,2,4,,0.0
o,"o[18,3,1]",18,3,1,,0.0
o,"o[18,3,2]",18,3,2,,0.0
o,"o[18,3,3]",18,3,3,,0.0
