var_type,var_name,index_1,index_2,index_3,index_4,value
o,"o[2,2,2]",2,2,2,,0.0
o,"o[2,2,3]",2,2,3,,0.0
o,"o[2,2,4]",2,2,4,,0.0
o,"o[2,3,1]",2,3,1,,0.0
o,"o[2,3,2]",2,3,2,,0.0
o,"o[2,3,3]",2,3,3,,0.0
o,"o[2,3,4]",2,3,4,,0.0
o,"o[2,3,5]",2,3,5,,0.0
o,"o[3,1,1]",3,1,1,,38.24885550939567
o,"o[3,1,2]",3,1,2,,47.54211303545313
o,"o[3,1,3]",3,1,3,,53.15015632589558
o,"o[3,1,4]",3,1,4,,60.34602672616299
o,"o[3,1,5]",3,1,5,,65.69999999999999
o,"o[3,2,1]",3,2,1,,0.0
o,"o[3,2,2]",3,2,2,,0.0
o,"o[3,2,3]",3,2,3,,0.0
o,"o[3,2,4]",3,2,4,,0.0
o,"o[3,3,1]",3,3,1,,0.0
o,"o[3,3,2]",3,3,2,,0.0
o,"o[3,3,3]",3,3,3,,0.0
o,"o[3,3,4]",3,3,4,,0.0
o,"o[3,3,5]",3,3,5,,0.0
o,"o[4,1,1]",4,1,1,,44.68018398723484
o,"o[4,1,2]",4,1,2,,54.26019208285942
o,"o[4,1,3]",4,1,3,,60.65649265213017
o,"o[4,1,4]",4,1,4,,67.16380958774786
o,"o[4,1,5]",4,1,5,,73.20814918404307
o,"o[4,2,1]",4,2,1,,0.0
o,"o[4,2,2]",4,2,2,,0.0
o,"o[4,2,3]",4,2,3,,0.0
o,"o[4,2,4]",4,2,4,,0.0
o,"o[4,3,1]",4,3,1,,0.0
o,"o[4,3,2]",4,3,2,,0.0
o,"o[4,3,3]",4,3,3,,0.0
o,"o[4,3,4]",4,3,4,,0.0
o,"o[4,3,5]",4,3,5,,0.0
o,"o[5,1,1]",5,1,1,,0.0
o,"o[5,1,2]",5,1,2,,0.0
o,"o[5,1,3]",5,1,3,,0.0
o,"o[5,1,4]",5,1,4,,0.0
o,"o[5,1,5]",5,1,5,,0.0
o,"o[5,2,1]",5,2,1,,10.225712294469787
o,"o[5,2,2]",5,2,2,,19.377021785634362
o,"o[5,2,3]",5,2,3,,25.9176315909802
o,"o[5,2,4]",5,2,4,,32.61399738397947
o,"o[5,3,1]",5,3,1,,0.0
o,"o[5,3,2]",5,3,2,,0.0
o,"o[5,3,3]",5,3,3,,0.0
o,"o[5,3,4]",5,3,4,,0.0
o,"o[5,3,5]",5,3,5,,0.0
o,"o[6,1,1]",6,1,1,,0.0
o,"o[6,1,2]",6,1,2,,0.0
o,"o[6,1,3]",6,1,3,,0.0
o,"o[6,1,4]",6,1,4,,0.0
o,"o[6,1,5]",6,1,5,,0.0
o,"o[6,2,1]",6,2,1,,0.0
o,"o[6,2,2]",6,2,2,,0.0
o,"o[6,2,3]",6,2,3,,0.0
o,"o[6,2,4]",6,2,4,,0.0
o,"o[6,3,1]",6,3,1,,17.4432141123215
o,"o[6,3,2]",6,3,2,,29.553078627369757
o,"o[6,3,3]",6,3,3,,39.458605963757805
o,"o[6,3,4]",6,3,4,,52.411180566326806
o,"o[6,3,5]",6,3,5,,64.38642710146254
o,"o[7,1,1]",7,1,1,,0.0
o,"o[7,1,2]",7,1,2,,0.0
o,"o[7,1,3]",7,1,3,,0.0
o,"o[7,1,4]",7,1,4,,0.0
o,"o[7,1,5]",7,1,5,,0.0
o,"o[7,2,1]",7,2,1,,0.0
o,"o[7,2,2]",7,2,2,,0.0
o,"o[7,2,3]",7,2,3,,0.0
o,"o[7,2,4]",7,2,4,,0.0
o,"o[7,3,1]",7,3,1,,35.224365137542094
o,"o[7,3,2]",7,3,2,,51.81150260283155
o,"o[7,3,3]",7,3,3,,66.45953160238986
o,"o[7,3,4]",7,3,4,,84.01909830770722
o,"o[7,3,5]",7,3,5,,100.62558040837149
o,"o[8,1,1]",8,1,1,,0.0
o,"o[8,1,2]",8,1,2,,0.0
o,"o[8,1,3]",8,1,3,,0.0
o,"o[8,1,4]",8,1,4,,0.0
o,"o[8,1,5]",8,1,5,,0.0
o,"o[8,2,1]",8,2,1,,0.0
o,"o[8,2,2]",8,2,2,,0.0
o,"o[8,2,3]",8,2,3,,0.0
o,"o[8,2,4]",8,2,4,,0.0
o,"o[8,3,1]",8,3,1,,0.0
o,"o[8,3,2]",8,3,2,,0.0
o,"o[8,3,3]",8,3,3,,0.0
o,"o[8,3,4]",8,3,4,,0.0
o,"o[8,3,5]",8,3,5,,0.0
o,"o[9,1,1]",9,1,1,,0.0
o,"o[9,1,2]",9,1,2,,0.0
o,"o[9,1,3]",9,1,3,,0.0
o,"o[9,1,4]",9,1,4,,0.0
o,"o[9,1,5]",9,1,5,,0.0
o,"o[9,2,1]",9,2,1,,62.65193871549677
o,"o[9,2,2]",9,2,2,,69.53367865718697
o,"o[9,2,3]",9,2,3,,76.11241758345888
o,"o[9,2,4]",9,2,4,,83.40941866195563
o,"o[9,3,1]",9,3,1,,0.0
o,"o[9,3,2]",9,3,2,,0.0
o,"o[9,3,3]",9,3,3,,0.0
o,"o[9,3,4]",9,3,4,,0.0
o,"o[9,3,5]",9,3,5,,0.0
o,"o[10,1,1]",10,1,1,,0.0
o,"o[10,1,2]",10,1,2,,0.0
o,"o[10,1,3]",10,1,3,,0.0
o,"o[10,1,4]",10,1,4,,0.0
o,"o[10,1,5]",10,1,5,,0.0
o,"o[10,2,1]",10,2,1,,0.0
o,"o[10,2,2]",10,2,2,,0.0
o,"o[10,2,3]",10,2,3,,0.0
o,"o[10,2,4]",10,2,4,,0.0
o,"o[10,3,1]",10,3,1,,0.0
o,"o[10,3,2]",10,3,2,,0.0
o,"o[10,3,3]",10,3,3,,0.0
o,"o[10,3,4]",10,3,4,,0.0
o,"o[10,3,5]",10,3,5,,0.0
o,"o[11,1,1]",11,1,1,,22.428938851416234
o,"o[11,1,2]",11,1,2,,30.63071147544565
o,"o[11,1,3]",11,1,3,,36.7943149785534
o,"o[11,1,4]",11,1,4,,43.92067874805096
o,"o[11,1,5]",11,1,5,,49.54479541416939
o,"o[11,2,1]",11,2,1,,0.0
o,"o[11,2,2]",11,2,2,,0.0
o,"o[11,2,3]",11,2,3,,0.0
o,"o[11,2,4]",11,2,4,,0.0
o,"o[11,3,1]",11,3,1,,0.0
o,"o[11,3,2]",11,3,2,,0.0
o,"o[11,3,3]",11,3,3,,0.0
o,"o[11,3,4]",11,3,4,,0.0
o,"o[11,3,5]",11,3,5,,0.0
o,"o[12,1,1]",12,1,1,,9.072485161503892
o,"o[12,1,2]",12,1,2,,17.091246669773085
o,"o[12,1,3]",12,1,3,,24.207425349797347
o,"o[12,1,4]",12,1,4,,31.162946888184337
o,"o[12,1,5]",12,1,5,,37.86292575473945
o,"o[12,2,1]",12,2,1,,0.0
o,"o[12,2,2]",12,2,2,,0.0
o,"o[12,2,3]",12,2,3,,0.0
o,"o[12,2,4]",12,2,4,,0.0
o,"o[12,3,1]",12,3,1,,0.0
o,"o[12,3,2]",12,3,2,,0.0
o,"o[12,3,3]",12,3,3,,0.0
o,"o[12,3,4]",12,3,4,,0.0
o,"o[12,3,5]",12,3,5,,0.0
o,"o[13,1,1]",13,1,1,,0.0
o,"o[13,1,2]",13,1,2,,0.0
o,"o[13,1,3]",13,1,3,,0.0
o,"o[13,1,4]",13,1,4,,0.0
o,"o[13,1,5]",13,1,5,,0.0
o,"o[13,2,1]",13,2,1,,26.492648948117974
o,"o[13,2,2]",13,2,2,,34.644082340219434
o,"o[13,2,3]",13,2,3,,42.56746290042364
o,"o[13,2,4]",13,2,4,,52.740632130183045
o,"o[13,3,1]",13,3,1,,0.0
o,"o[13,3,2]",13,3,2,,0.0
o,"o[13,3,3]",13,3,3,,0.0
o,"o[13,3,4]",13,3,4,,0.0
o,"o[13,3,5]",13,3,5,,0.0
o,"o[14,1,1]",14,1,1,,16.446654184832113
o,"o[14,1,2]",14,1,2,,24.32884819638349
o,"o[14,1,3]",14,1,3,,31.162946888184337
o,"o[14,1,4]",14,1,4,,37.86292575474036
o,"o[14,1,5]",14,1,5,,44.181576381355
o,"o[14,2,1]",14,2,1,,0.0
o,"o[14,2,2]",14,2,2,,0.0
o,"o[14,2,3]",14,2,3,,0.0
o,"o[14,2,4]",14,2,4,,0.0
o,"o[14,3,1]",14,3,1,,0.0
o,"o[14,3,2]",14,3,2,,0.0
o,"o[14,3,3]",14,3,3,,0.0
o,"o[14,3,4]",14,3,4,,0.0
o,"o[14,3,5]",14,3,5,,0.0
o,"o[15,1,1]",15,1,1,,27.689840410920823
o,"o[15,1,2]",15,1,2,,36.05923009933565
o,"o[15,1,3]",15,1,3,,41.86292786969484
o,"o[15,1,4]",15,1,4,,49.125412571752165
o,"o[15,1,5]",15,1,5,,54.45631138427055
o,"o[15,2,1]",15,2,1,,0.0
o,"o[15,2,2]",15,2,2,,0.0
o,"o[15,2,3]",15,2,3,,0.0
o,"o[15,2,4]",15,2,4,,0.0
o,"o[15,3,1]",15,3,1,,0.0
o,"o[15,3,2]",15,3,2,,0.0
o,"o[15,3,3]",15,3,3,,0.0
o,"o[15,3,4]",15,3,4,,0.0
o,"o[15,3,5]",15,3,5,,0.0
o,"o[16,1,1]",16,1,1,,0.0
o,"o[16,1,2]",16,1,2,,0.0
o,"o[16,1,3]",16,1,3,,0.0
o,"o[16,1,4]",16,1,4,,0.0
o,"o[16,1,5]",16,1,5,,0.0
o,"o[16,2,1]",16,2,1,,0.0
o,"o[16,2,2]",16,2,2,,0.0
o,"o[16,2,3]",16,2,3,,0.0
o,"o[16,2,4]",16,2,4,,0.0
o,"o[16,3,1]",16,3,1,,0.0
o,"o[16,3,2]",16,3,2,,0.0
o,"o[16,3,3]",16,3,3,,0.0
o,"o[16,3,4]",16,3,4,,0.0
o,"o[16,3,5]",16,3,5,,0.0
o,"o[17,1,1]",17,1,1,,0.0
o,"o[17,1,2]",17,1,2,,0.0
o,"o[17,1,3]",17,1,3,,0.0
o,"o[17,1,4]",17,1,4,,0.0
o,"o[17,1,5]",17,1,5,,0.0
o,"o[17,2,1]",17,2,1,,0.0
o,"o[17,2,2]",17,2,2,,0.0
o,"o[17,2,3]",17,2,3,,0.0
o,"o[17,2,4]",17,2,4,,0.0
o,"o[17,3,1]",17,3,1,,0.0
o,"o[17,3,2]",17,3,2,,0.0
o,"o[17,3,3]",17,3,3,,0.0
o,"o[17,3,4]",17,3,4,,0.0
o,"o[17,3,5]",17,3,5,,0.0
o,"o[18,1,1]",18,1,1,,0.0
o,"o[18,1,2]",18,1,2,,0.0
o,"o[18,1,3]",18,1,3,,0.0
o,"o[18,1,4]",18,1,4,,0.0
o,"o[18,1,5]",18,1,5,,0.0
o,"o[18,2,1]",18,2,1,,52.458002052649434
o,"o[18,2,2]",18,2,2,,60.03089017724021
o,"o[18,2,3]",18,2,3,,67.05909052714601
o,"o[18,2,4]",18,2,4,,76.11241758345888
o,"o[18,3,1]",18,3,1,,0.0
o,"o[18,3,2]",18,3,2,,0.0
o,"o[18,3,3]",18,3,3,,0.0
o,"o[18,3,4]",18,3,4,,0.0
o,"o[18,3,5]",18,3,5,,0.0
o,"o[19,1,1]",19,1,1,,0.0
o,"o[19,1,2]",19,1,2,,0.0
o,"o[19,1,3]",19,1,3,,0.0
o,"o[19,1,4]",19,1,4,,0.0
o,"o[19,1,5]",19,1,5,,0.0
o,"o[19,2,1]",19,2,1,,44.73511129605542
o,"o[19,2,2]",19,2,2,,53.02539947026945
o,"o[19,2,3]",19,2,3,,60.43477223632236
o,"o[19,2,4]",19,2,4,,69.30798381441498
o,"o[19,3,1]",19,3,1,,0.0
o,"o[19,3,2]",19,3,2,,0.0
o,"o[19,3,3]",19,3,3,,0.0
o,"o[19,3,4]",19,3,4,,0.0
o,"o[19,3,5]",19,3,5,,0.0
o,"o[20,1,1]",20,1,1,,0.0
o,"o[20,1,2]",20,1,2,,0.0
o,"o[20,1,3]",20,1,3,,0.0
o,"o[20,1,4]",20,1,4,,0.0
o,"o[20,1,5]",20,1,5,,0.0
o,"o[20,2,1]",20,2,1,,0.0
o,"o[20,2,2]",20,2,2,,0.0
o,"o[20,2,3]",20,2,3,,0.0
o,"o[20,2,4]",20,2,4,,0.0
o,"o[20,3,1]",20,3,1,,0.0
o,"o[20,3,2]",20,3,2,,0.0
o,"o[20,3,3]",20,3,3,,0.0
o,"o[20,3,4]",20,3,4,,0.0
o,"o[20,3,5]",20,3,5,,0.0
o,"o[21,1,1]",21,1,1,,32.562541924012294
o,"o[21,1,2]",21,1,2,,41.36291869892898
o,"o[21,1,3]",21,1,3,,46.61939718735145
o,"o[21,1,4]",21,1,4,,54.347702630016215
o,"o[21,1,5]",21,1,5,,58.83541865342255
o,"o[21,2,1]",21,2,1,,0.0
o,"o[21,2,2]",21,2,2,,0.0
o,"o[21,2,3]",21,2,3,,0.0
o,"o[21,2,4]",21,2,4,,0.0
o,"o[21,3,1]",21,3,1,,0.0
o,"o[21,3,2]",21,3,2,,0.0
o,"o[21,3,3]",21,3,3,,0.0
o,"o[21,3,4]",21,3,4,,0.0
o,"o[21,3,5]",21,3,5,,0.0
o,"o[22,1,1]",22,1,1,,57.20700318093611
o,"o[22,1,2]",22,1,2,,70.49202012703418
o,"o[22,1,3]",22,1,3,,81.68138290255399
o,"o[22,1,4]",22,1,4,,93.65797543353432
o,"o[22,1,5]",22,1,5,,104.96942117400451
o,"o[22,2,1]",22,2,1,,0.0
o,"o[22,2,2]",22,2,2,,0.0
o,"o[22,2,3]",22,2,3,,0.0
o,"o[22,2,4]",22,2,4,,0.0
o,"o[22,3,1]",22,3,1,,0.0
o,"o[22,3,2]",22,3,2,,0.0
o,"o[22,3,3]",22,3,3,,0.0
o,"o[22,3,4]",22,3,4,,0.0
o,"o[22,3,5]",22,3,5,,0.0
o,"o[23,1,1]",23,1,1,,0.0
o,"o[23,1,2]",23,1,2,,0.0
o,"o[23,1,3]",23,1,3,,0.0
o,"o[23,1,4]",23,1,4,,0.0
o,"o[23,1,5]",23,1,5,,0.0
o,"o[23,2,1]",23,2,1,,0.0
o,"o[23,2,2]",23,2,2,,0.0
o,"o[23,2,3]",23,2,3,,0.0
o,"o[23,2,4]",23,2,4,,0.0
o,"o[23,3,1]",23,3,1,,0.0
o,"o[23,3,2]",23,3,2,,0.0
o,"o[23,3,3]",23,3,3,,0.0
o,"o[23,3,4]",23,3,4,,0.0
o,"o[23,3,5]",23,3,5,,0.0
o,"o[24,1,1]",24,1,1,,0.0
o,"o[24,1,2]",24,1,2,,0.0
o,"o[24,1,3]",24,1,3,,0.0
o,"o[24,1,4]",24,1,4,,0.0
o,"o[24,1,5]",24,1,5,,0.0
o,"o[24,2,1]",24,2,1,,19.377021785634398
o,"o[24,2,2]",24,2,2,,28.18312995031682
o,"o[24,2,3]",24,2,3,,36.25726368958576
o,"o[24,2,4]",24,2,4,,45.01991878395276
o,"o[24,3,1]",24,3,1,,0.0
o,"o[24,3,2]",24,3,2,,0.0
o,"o[24,3,3]",24,3,3,,0.0
o,"o[24,3,4]",24,3,4,,0.0
o,"o[24,3,5]",24,3,5,,0.0
o,"o[25,1,1]",25,1,1,,0.0
o,"o[25,1,2]",25,1,2,,0.0
o,"o[25,1,3]",25,1,3,,0.0
o,"o[25,1,4]",25,1,4,,0.0
o,"o[25,1,5]",25,1,5,,0.0
o,"o[25,2,1]",25,2,1,,0.0
o,"o[25,2,2]",25,2,2,,0.0
o,"o[25,2,3]",25,2,3,,0.0
o,"o[25,2,4]",25,2,4,,0.0
o,"o[25,3,1]",25,3,1,,0.0
o,"o[25,3,2]",25,3,2,,0.0
o,"o[25,3,3]",25,3,3,,0.0
o,"o[25,3,4]",25,3,4,,0.0
o,"o[25,3,5]",25,3,5,,0.0
delta,"delta[1,2,1,1]",1,2,1,1,0.0
delta,"delta[1,2,1,2]",1,2,1,2,0.0
delta,"delta[1,2,1,3]",1,2,1,3,0.0
delta,"delta[1,2,1,4]",1,2,1,4,0.0
delta,"delta[1,2,1,5]",1,2,1,5,0.0
delta,"delta[1,2,2,1]",1,2,2,1,1.0
delta,"delta[1,2,2,2]",1,2,2,2,1.0
delta,"delta[1,2,2,3]",1,2,2,3,1.0
delta,"delta[1,2,2,4]",1,2,2,4,1.0
delta,"delta[1,2,3,1]",1,2,3,1,0.0
delta,"delta[1,2,3,2]",1,2,3,2,0.0
delta,"delta[1,2,3,3]",1,2,3,3,0.0
delta,"delta[1,2,3,4]",1,2,3,4,0.0
delta,"delta[1,2,3,5]",1,2,3,5,0.0
delta,"delta[1,3,1,1]",1,3,1,1,0.0
delta,"delta[1,3,1,2]",1,3,1,2,0.0
delta,"delta[1,3,1,3]",1,3,1,3,0.0
delta,"delta[1,3,1,4]",1,3,1,4,0.0
delta,"delta[1,3,1,5]",1,3,1,5,0.0
delta,"delta[1,3,2,1]",1,3,2,1,0.0
delta,"delta[1,3,2,2]",1,3,2,2,0.0
delta,"delta[1,3,2,3]",1,3,2,3,0.0
delta,"delta[1,3,2,4]",1,3,2,4,0.0
delta,"delta[1,3,3,1]",1,3,3,1,0.0
delta,"delta[1,3,3,2]",1,3,3,2,0.0
delta,"delta[1,3,3,3]",1,3,3,3,0.0
delta,"delta[1,3,3,4]",1,3,3,4,0.0
delta,"delta[1,3,3,5]",1,3,3,5,0.0
delta,"delta[1,4,1,1]",1,4,1,1,0.0
delta,"delta[1,4,1,2]",1,4,1,2,0.0
delta,"delta[1,4,1,3]",1,4,1,3,0.0
delta,"delta[1,4,1,4]",1,4,1,4,0.0
delta,"delta[1,4,1,5]",1,4,1,5,0.0
delta,"delta[1,4,2,1]",1,4,2,1,1.0
delta,"delta[1,4,2,2]",1,4,2,2,1.0
delta,"delta[1,4,2,3]",1,4,2,3,1.0
delta,"delta[1,4,2,4]",1,4,2,4,1.0
delta,"delta[1,4,3,1]",1,4,3,1,0.0
delta,"delta[1,4,3,2]",1,4,3,2,0.0
delta,"delta[1,4,3,3]",1,4,3,3,0.0
delta,"delta[1,4,3,4]",1,4,3,4,0.0
delta,"delta[1,4,3,5]",1,4,3,5,0.0
delta,"delta[1,5,1,1]",1,5,1,1,1.0
delta,"delta[1,5,1,2]",1,5,1,2,1.0
delta,"delta[1,5,1,3]",1,5,1,3,1.0
delta,"delta[1,5,1,4]",1,5,1,4,1.0
delta,"delta[1,5,1,5]",1,5,1,5,1.0
delta,"delta[1,5,2,1]",1,5,2,1,1.0
delta,"delta[1,5,2,2]",1,5,2,2,1.0
delta,"delta[1,5,2,3]",1,5,2,3,1.0
delta,"delta[1,5,2,4]",1,5,2,4,1.0
delta,"delta[1,5,3,1]",1,5,3,1,0.0
delta,"delta[1,5,3,2]",1,5,3,2,0.0
delta,"delta[1,5,3,3]",1,5,3,3,0.0
delta,"delta[1,5,3,4]",1,5,3,4,0.0
delta,"delta[1,5,3,5]",1,5,3,5,0.0
delta,"delta[1,6,1,1]",1,6,1,1,0.0
delta,"delta[1,6,1,2]",1,6,1,2,0.0
delta,"delta[1,6,1,3]",1,6,1,3,0.0
delta,"delta[1,6,1,4]",1,6,1,4,0.0
delta,"delta[1,6,1,5]",1,6,1,5,0.0
delta,"delta[1,6,2,1]",1,6,2,1,1.0
delta,"delta[1,6,2,2]",1,6,2,2,1.0
delta,"delta[1,6,2,3]",1,6,2,3,1.0
delta,"delta[1,6,2,4]",1,6,2,4,1.0
delta,"delta[1,6,3,1]",1,6,3,1,0.0
delta,"delta[1,6,3,2]",1,6,3,2,0.0
delta,"delta[1,6,3,3]",1,6,3,3,0.0
delta,"delta[1,6,3,4]",1,6,3,4,0.0
delta,"delta[1,6,3,5]",1,6,3,5,0.0
delta,"delta[1,7,1,1]",1,7,1,1,1.0
delta,"delta[1,7,1,2]",1,7,1,2,1.0
delta,"delta[1,7,1,3]",1,7,1,3,1.0
delta,"delta[1,7,1,4]",1,7,1,4,1.0
delta,"delta[1,7,1,5]",1,7,1,5,1.0
delta,"delta[1,7,2,1]",1,7,2,1,1.0
delta,"delta[1,7,2,2]",1,7,2,2,1.0
delta,"delta[1,7,2,3]",1,7,2,3,1.0
delta,"delta[1,7,2,4]",1,7,2,4,1.0
delta,"delta[1,7,3,1]",1,7,3,1,0.0
delta,"delta[1,7,3,2]",1,7,3,2,0.0
delta,"delta[1,7,3,3]",1,7,3,3,0.0
delta,"delta[1,7,3,4]",1,7,3,4,0.0
delta,"delta[1,7,3,5]",1,7,3,5,0.0
delta,"delta[1,8,1,1]",1,8,1,1,0.0
delta,"delta[1,8,1,2]",1,8,1,2,0.0
delta,"delta[1,8,1,3]",1,8,1,3,0.0
delta,"delta[1,8,1,4]",1,8,1,4,0.0
delta,"delta[1,8,1,5]",1,8,1,5,0.0
delta,"delta[1,8,2,1]",1,8,2,1,0.0
delta,"delta[1,8,2,2]",1,8,2,2,0.0
delta,"delta[1,8,2,3]",1,8,2,3,0.0
delta,"delta[1,8,2,4]",1,8,2,4,0.0
delta,"delta[1,8,3,1]",1,8,3,1,0.0
delta,"delta[1,8,3,2]",1,8,3,2,0.0
delta,"delta[1,8,3,3]",1,8,3,3,0.0
delta,"delta[1,8,3,4]",1,8,3,4,0.0
delta,"delta[1,8,3,5]",1,8,3,5,0.0
delta,"delta[1,9,1,1]",1,9,1,1,1.0
delta,"delta[1,9,1,2]",1,9,1,2,1.0
delta,"delta[1,9,1,3]",1,9,1,3,1.0
delta,"delta[1,9,1,4]",1,9,1,4,1.0
delta,"delta[1,9,1,5]",1,9,1,5,1.0
delta,"delta[1,9,2,1]",1,9,2,1,0.0
delta,"delta[1,9,2,2]",1,9,2,2,0.0
delta,"delta[1,9,2,3]",1,9,2,3,0.0
delta,"delta[1,9,2,4]",1,9,2,4,0.0
delta,"delta[1,9,3,1]",1,9,3,1,0.0
delta,"delta[1,9,3,2]",1,9,3,2,0.0
delta,"delta[1,9,3,3]",1,9,3,3,0.0
delta,"delta[1,9,3,4]",1,9,3,4,0.0
delta,"delta[1,9,3,5]",1,9,3,5,0.0
delta,"delta[1,10,1,1]",1,10,1,1,0.0
delta,"delta[1,10,1,2]",1,10,1,2,0.0
delta,"delta[1,10,1,3]",1,10,1,3,0.0
delta,"delta[1,10,1,4]",1,10,1,4,0.0
delta,"delta[1,10,1,5]",1,10,1,5,0.0
delta,"delta[1,10,2,1]",1,10,2,1,0.0
delta,"delta[1,10,2,2]",1,10,2,2,0.0
delta,"delta[1,10,2,3]",1,10,2,3,0.0
delta,"delta[1,10,2,4]",1,10,2,4,0.0
delta,"delta[1,10,3,1]",1,10,3,1,0.0
delta,"delta[1,10,3,2]",1,10,3,2,0.0
delta,"delta[1,10,3,3]",1,10,3,3,0.0
delta,"delta[1,10,3,4]",1,10,3,4,0.0
delta,"delta[1,10,3,5]",1,10,3,5,0.0
delta,"delta[1,11,1,1]",1,11,1,1,0.0
delta,"delta[1,11,1,2]",1,11,1,2,0.0
delta,"delta[1,11,1,3]",1,11,1,3,0.0
delta,"delta[1,11,1,4]",1,11,1,4,0.0
delta,"delta[1,11,1,5]",1,11,1,5,0.0
delta,"delta[1,11,2,1]",1,11,2,1,0.0
