var_type,var_name,order,factory,value,binary_value
z,"z[44,2]",44,2,-0.0,0
z,"z[44,3]",44,3,1.0,1
z,"z[44,4]",44,4,-0.0,0
z,"z[44,5]",44,5,-0.0,0
z,"z[45,1]",45,1,1.0,1
z,"z[45,2]",45,2,-0.0,0
z,"z[45,3]",45,3,-0.0,0
z,"z[46,2]",46,2,-0.0,0
z,"z[46,3]",46,3,1.0,1
z,"z[46,4]",46,4,-0.0,0
z,"z[46,5]",46,5,-0.0,0
z,"z[47,1]",47,1,1.0,1
z,"z[47,2]",47,2,-0.0,0
z,"z[47,3]",47,3,-0.0,0
z,"z[47,4]",47,4,-0.0,0
z,"z[47,5]",47,5,-0.0,0
z,"z[48,1]",48,1,-0.0,0
z,"z[48,2]",48,2,-0.0,0
z,"z[48,3]",48,3,-0.0,0
z,"z[48,4]",48,4,-0.0,0
z,"z[49,1]",49,1,-0.0,0
z,"z[49,2]",49,2,1.0,1
z,"z[49,3]",49,3,-0.0,0
z,"z[50,2]",50,2,-0.0,0
z,"z[50,3]",50,3,-0.0,0
z,"z[50,4]",50,4,-0.0,0
z,"z[50,5]",50,5,1.0,1
