var_type,var_name,order,factory,value,binary_value
x,x[1],1,,1.0,1
x,x[2],2,,-0.0,0
x,x[3],3,,1.0,1
x,x[4],4,,-0.0,0
x,x[5],5,,1.0,1
x,x[6],6,,1.0,1
x,x[7],7,,1.0,1
x,x[8],8,,1.0,1
x,x[9],9,,1.0,1
x,x[10],10,,1.0,1
x,x[11],11,,1.0,1
x,x[12],12,,1.0,1
x,x[13],13,,1.0,1
x,x[14],14,,1.0,1
x,x[15],15,,1.0,1
x,x[16],16,,1.0,1
x,x[17],17,,1.0,1
x,x[18],18,,0.0,0
x,x[19],19,,1.0,1
x,x[20],20,,-0.0,0
x,x[21],21,,1.0,1
x,x[22],22,,-0.0,0
x,x[23],23,,1.0,1
x,x[24],24,,1.0,1
x,x[25],25,,1.0,1
x,x[26],26,,0.0,0
x,x[27],27,,1.0,1
x,x[28],28,,1.0,1
x,x[29],29,,0.0,0
x,x[30],30,,1.0,1
x,x[31],31,,1.0,1
x,x[32],32,,1.0,1
x,x[33],33,,1.0,1
x,x[34],34,,-0.0,0
x,x[35],35,,1.0,1
z,"z[1,1]",1,1,1.0,1
z,"z[1,2]",1,2,-0.0,0
z,"z[1,4]",1,4,-0.0,0
z,"z[1,5]",1,5,0.0,0
z,"z[2,4]",2,4,-0.0,0
z,"z[3,1]",3,1,1.0,1
z,"z[3,2]",3,2,-0.0,0
z,"z[3,3]",3,3,-0.0,0
z,"z[3,4]",3,4,-0.0,0
z,"z[3,5]",3,5,-0.0,0
z,"z[4,1]",4,1,-0.0,0
z,"z[5,2]",5,2,0.9999999999999946,1
z,"z[5,4]",5,4,0.0,0
z,"z[6,1]",6,1,-0.0,0
z,"z[6,3]",6,3,-0.0,0
z,"z[6,4]",6,4,1.0,1
z,"z[6,5]",6,5,-0.0,0
z,"z[7,1]",7,1,-1.301736496372996e-14,0
z,"z[7,2]",7,2,1.000000000000013,1
z,"z[7,3]",7,3,-0.0,0
z,"z[7,5]",7,5,-0.0,0
z,"z[8,4]",8,4,1.0,1
z,"z[9,1]",9,1,-0.0,0
z,"z[9,2]",9,2,0.9999999999999933,1
z,"z[9,5]",9,5,-0.0,0
z,"z[10,1]",10,1,0.0,0
z,"z[10,2]",10,2,-0.0,0
z,"z[10,3]",10,3,-0.0,0
z,"z[10,4]",10,4,-0.0,0
z,"z[10,5]",10,5,1.0,1
z,"z[11,2]",11,2,0.9999999999999942,1
z,"z[11,3]",11,3,0.0,0
z,"z[11,4]",11,4,-0.0,0
z,"z[12,2]",12,2,1.0,1
z,"z[12,3]",12,3,-0.0,0
z,"z[12,4]",12,4,-0.0,0
z,"z[13,1]",13,1,-0.0,0
z,"z[13,2]",13,2,1.0,1
z,"z[13,4]",13,4,-0.0,0
z,"z[13,5]",13,5,-0.0,0
z,"z[14,1]",14,1,-0.0,0
z,"z[14,2]",14,2,-0.0,0
z,"z[14,3]",14,3,-0.0,0
z,"z[14,4]",14,4,1.0,1
z,"z[15,1]",15,1,-0.0,0
z,"z[15,2]",15,2,1.0000000000000107,1
z,"z[15,3]",15,3,0.0,0
z,"z[15,5]",15,5,-0.0,0
z,"z[16,3]",16,3,-0.0,0
z,"z[16,4]",16,4,1.0,1
z,"z[17,1]",17,1,1.0,1
z,"z[17,2]",17,2,-0.0,0
z,"z[17,3]",17,3,-0.0,0
z,"z[17,4]",17,4,-0.0,0
z,"z[18,2]",18,2,-0.0,0
z,"z[18,4]",18,4,-0.0,0
z,"z[19,3]",19,3,1.0,1
z,"z[19,4]",19,4,-0.0,0
z,"z[20,4]",20,4,-0.0,0
z,"z[21,1]",21,1,0.0,0
z,"z[21,2]",21,2,-0.0,0
z,"z[21,3]",21,3,1.0,1
z,"z[21,5]",21,5,-0.0,0
z,"z[22,1]",22,1,0.0,0
z,"z[22,2]",22,2,-0.0,0
z,"z[22,4]",22,4,-0.0,0
z,"z[23,1]",23,1,1.0,1
z,"z[23,3]",23,3,0.0,0
z,"z[24,1]",24,1,0.9999999999999967,1
z,"z[24,2]",24,2,-1.6653345369377348e-16,0
z,"z[24,3]",24,3,0.0,0
z,"z[24,4]",24,4,-0.0,0
z,"z[25,1]",25,1,0.0,0
z,"z[25,2]",25,2,-0.0,0
z,"z[25,3]",25,3,1.0,1
z,"z[25,5]",25,5,-0.0,0
z,"z[26,1]",26,1,0.0,0
z,"z[27,1]",27,1,1.0000000000000007,1
z,"z[27,2]",27,2,-6.106226635438361e-16,0
z,"z[27,3]",27,3,-0.0,0
z,"z[27,5]",27,5,0.0,0
z,"z[28,2]",28,2,-0.0,0
z,"z[28,4]",28,4,1.0,1
z,"z[28,5]",28,5,0.0,0
z,"z[29,2]",29,2,-0.0,0
z,"z[29,3]",29,3,-0.0,0
z,"z[29,4]",29,4,-0.0,0
z,"z[30,1]",30,1,-0.0,0
z,"z[30,2]",30,2,0.0,0
z,"z[30,3]",30,3,1.0,1
z,"z[30,5]",30,5,-0.0,0
z,"z[31,1]",31,1,1.0,1
z,"z[31,2]",31,2,-0.0,0
z,"z[31,3]",31,3,-0.0,0
z,"z[31,4]",31,4,-0.0,0
z,"z[31,5]",31,5,0.0,0
z,"z[32,1]",32,1,1.0,1
z,"z[32,2]",32,2,0.0,0
z,"z[32,3]",32,3,-0.0,0
z,"z[32,4]",32,4,-0.0,0
z,"z[32,5]",32,5,-0.0,0
z,"z[33,2]",33,2,1.0,1
z,"z[33,4]",33,4,-0.0,0
z,"z[33,5]",33,5,-0.0,0
z,"z[34,2]",34,2,0.0,0
z,"z[34,4]",34,4,-0.0,0
z,"z[34,5]",34,5,-0.0,0
z,"z[35,1]",35,1,-0.0,0
z,"z[35,2]",35,2,-0.0,0
z,"z[35,3]",35,3,1.0000000000000058,1
z,"z[35,5]",35,5,-0.0,0
